sent_id	tok_i_id	tok_j_id	upos_i	upos_j	deprel_i	deprel_j	lang_i	lang_j	switch	relation
train-s1338	15	17	CCONJ	ADP	cc	case	hi	hi	false	within
train-s1338	17	18	ADP	PRON	case	nsubj	hi	hi	false	boundary
train-s1338	18	19	PRON	PART	nsubj	advmod	hi	hi	false	within
train-s1338	19	20	PART	VERB	advmod	xcomp	hi	hi	false	boundary
train-s1338	20	21	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s1339	3	4	AUX	ADV	cop	advmod	en	en	false	within
train-s1339	4	5	ADV	ADJ	advmod	root	en	en	false	within
train-s1339	5	6	ADJ	ADV	root	mark	en	en	false	boundary
train-s1339	6	7	ADV	PRON	mark	nsubj	en	en	false	within
train-s1339	7	8	PRON	VERB	nsubj	advcl	en	en	false	within
train-s1339	8	10	VERB	ADV	advcl	advmod	en	hi	true	boundary
train-s1339	10	11	ADV	PART	advmod	advmod	hi	hi	false	within
train-s1339	11	12	PART	DET	advmod	det	hi	hi	false	boundary
train-s1339	12	13	DET	NOUN	det	obl	hi	hi	false	within
train-s1339	13	14	NOUN	ADP	obl	case	hi	hi	false	within
train-s1339	14	15	ADP	VERB	case	xcomp	hi	hi	false	boundary
train-s1339	15	17	VERB	PRON	xcomp	nmod	hi	hi	false	boundary
train-s1339	17	18	PRON	PART	nmod	advmod	hi	hi	false	within
train-s1339	18	19	PART	NOUN	advmod	compound	hi	hi	false	boundary
train-s1340	4	5	ADV	VERB	advmod	root	en	en	false	within
train-s1340	5	6	VERB	PRON	root	nmod	en	en	false	boundary
train-s1340	6	8	PRON	NOUN	nmod	nsubj	en	hi	true	boundary
train-s1340	8	9	NOUN	ADJ	nsubj	xcomp	hi	hi	false	within
train-s1340	9	10	ADJ	VERB	xcomp	acl	hi	hi	false	within
train-s1340	10	11	VERB	AUX	acl	aux	hi	hi	false	within
train-s1340	11	13	AUX	NOUN	aux	obj	hi	en	true	boundary
train-s1340	13	14	NOUN	SCONJ	obj	mark	en	en	false	boundary
train-s1340	14	15	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s1340	15	16	PRON	AUX	nsubj	aux	en	en	false	within
train-s1340	16	17	AUX	VERB	aux	advcl	en	en	false	within
train-s1340	17	18	VERB	ADP	advcl	case	en	en	false	boundary
train-s1341	1	2	NOUN	ADJ	nsubj	xcomp	en	en	false	within
train-s1341	2	3	ADJ	VERB	xcomp	advcl	en	hi	true	within
train-s1341	3	4	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s1341	4	5	SCONJ	ADJ	mark	xcomp	hi	hi	false	boundary
train-s1341	5	6	ADJ	VERB	xcomp	root	hi	hi	false	within
train-s1341	6	7	VERB	ADJ	root	amod	hi	hi	false	boundary
train-s1341	7	8	ADJ	NOUN	amod	obj	hi	en	true	within
train-s1341	8	9	NOUN	ADJ	obj	compound	en	hi	true	within
train-s1341	9	10	ADJ	VERB	compound	acl	hi	hi	false	within
train-s1341	10	11	VERB	AUX	acl	aux	hi	hi	false	within
train-s1342	1	2	ADJ	NOUN	amod	nmod	en	en	false	within
train-s1342	2	3	NOUN	ADP	nmod	case	en	hi	true	within
train-s1342	3	4	ADP	NOUN	case	compound	hi	en	true	boundary
train-s1342	4	5	NOUN	NOUN	compound	obj	en	en	false	within
train-s1342	5	6	NOUN	VERB	obj	root	en	hi	true	within
train-s1342	6	7	VERB	AUX	root	aux	hi	hi	false	within
train-s1342	7	8	AUX	AUX	aux	aux	hi	hi	false	within
train-s1342	8	9	AUX	PRON	aux	nsubj	hi	hi	false	within
train-s1342	9	10	PRON	ADV	nsubj	obl	hi	hi	false	within
train-s1342	10	11	ADV	ADP	obl	case	hi	hi	false	within
train-s1343	1	3	ADP	ADV	case	advmod	en	hi	true	boundary
train-s1343	3	4	ADV	ADJ	advmod	amod	hi	hi	false	within
train-s1343	4	5	ADJ	NOUN	amod	nsubj	hi	en	true	within
train-s1343	5	6	NOUN	NOUN	nsubj	compound	en	en	false	within
train-s1343	6	7	NOUN	VERB	compound	root	en	hi	true	within
train-s1343	7	8	VERB	AUX	root	aux	hi	hi	false	within
train-s1343	8	9	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s1343	9	10	SCONJ	PRON	mark	nsubj	hi	en	true	within
train-s1343	10	11	PRON	AUX	nsubj	aux	en	en	false	within
train-s1343	11	12	AUX	PART	aux	advmod	en	en	false	within
train-s1343	12	13	PART	ADV	advmod	advmod	en	en	false	within
train-s1343	13	14	ADV	VERB	advmod	advcl	en	en	false	within
train-s1343	14	15	VERB	ADP	advcl	compound	en	en	false	within
train-s1343	15	16	ADP	ADP	compound	case	en	en	false	boundary
train-s1343	16	17	ADP	PRON	case	obj	en	en	false	within
train-s1343	17	18	PRON	CCONJ	obj	cc	en	en	false	boundary
train-s1343	18	19	CCONJ	VERB	cc	conj	en	en	false	within
train-s1343	19	20	VERB	VERB	conj	xcomp	en	hi	true	within
train-s1344	1	2	CCONJ	PRON	cc	nsubj	en	en	false	within
train-s1344	2	3	PRON	AUX	nsubj	cop	en	en	false	within
train-s1344	3	4	AUX	DET	cop	det	en	en	false	within
train-s1344	4	5	DET	ADJ	det	amod	en	en	false	within
train-s1344	5	6	ADJ	NOUN	amod	root	en	en	false	within
train-s1344	6	7	NOUN	PART	root	mark	en	en	false	boundary
train-s1344	7	8	PART	VERB	mark	advcl	en	en	false	within
train-s1344	8	10	VERB	NOUN	advcl	vocative	en	hi	true	boundary
train-s1344	10	11	NOUN	DET	vocative	det	hi	hi	false	within
train-s1344	11	12	DET	NOUN	det	obj	hi	hi	false	within
train-s1344	12	13	NOUN	PART	obj	advmod	hi	hi	false	within
train-s1344	13	14	PART	AUX	advmod	cop	hi	hi	false	within
train-s1344	14	16	AUX	PRON	cop	nsubj	hi	hi	false	boundary
train-s1344	16	17	PRON	ADV	nsubj	advmod	hi	hi	false	within
train-s1344	17	18	ADV	VERB	advmod	parataxis	hi	hi	false	within
train-s1345	1	2	ADJ	NOUN	amod	compound	en	en	false	within
train-s1345	2	3	NOUN	NOUN	compound	nmod	en	en	false	within
train-s1345	3	4	NOUN	ADP	nmod	case	en	hi	true	within
train-s1345	4	5	ADP	PRON	case	nsubj	hi	hi	false	boundary
train-s1345	5	6	PRON	ADJ	nsubj	amod	hi	en	true	within
train-s1345	6	7	ADJ	NOUN	amod	root	en	en	false	within
train-s1345	7	8	NOUN	ADP	root	case	en	hi	true	within
train-s1345	8	9	ADP	PART	case	advmod	hi	hi	false	within
train-s1345	9	10	PART	ADV	advmod	advmod	hi	hi	false	within
train-s1345	10	11	ADV	AUX	advmod	cop	hi	hi	false	within
train-s1346	1	2	DET	NOUN	det	root	hi	hi	false	within
train-s1346	2	4	NOUN	ADV	root	nmod	hi	hi	false	boundary
train-s1346	4	5	ADV	ADP	nmod	case	hi	hi	false	within
train-s1346	5	6	ADP	ADV	case	advmod	hi	hi	false	boundary
train-s1346	6	7	ADV	DET	advmod	det	hi	hi	false	within
train-s1346	7	8	DET	ADJ	det	amod	hi	en	true	within
train-s1346	8	9	ADJ	NOUN	amod	conj	en	en	false	within
train-s1346	9	10	NOUN	CCONJ	conj	cc	en	en	false	boundary
train-s1346	10	11	CCONJ	ADV	cc	advmod	en	hi	true	within
train-s1346	11	12	ADV	PRON	advmod	advmod	hi	hi	false	boundary
train-s1346	12	13	PRON	ADJ	advmod	amod	hi	hi	false	within
train-s1346	13	14	ADJ	NOUN	amod	conj	hi	en	true	within
train-s1347	1	2	PRON	ADV	nsubj	advmod	en	en	false	within
train-s1347	2	3	ADV	VERB	advmod	root	en	en	false	within
train-s1347	3	4	VERB	ADP	root	case	en	en	false	boundary
train-s1347	4	5	ADP	PRON	case	iobj	en	en	false	within
train-s1347	5	6	PRON	NOUN	iobj	nmod	en	en	false	boundary
train-s1347	6	8	NOUN	NOUN	nmod	nmod	en	en	false	boundary
train-s1347	8	9	NOUN	CCONJ	nmod	cc	en	hi	true	boundary
train-s1347	9	10	CCONJ	NOUN	cc	conj	hi	en	true	within
train-s1347	10	11	NOUN	ADP	conj	case	en	hi	true	within
train-s1347	11	12	ADP	NOUN	case	obj	hi	en	true	boundary
train-s1347	12	13	NOUN	VERB	obj	xcomp	en	hi	true	within
train-s1348	2	3	NOUN	VERB	nsubj	acl	en	en	false	within
train-s1348	3	4	VERB	ADP	acl	case	en	en	false	boundary
train-s1348	4	5	ADP	NOUN	case	obl	en	en	false	within
train-s1348	5	7	NOUN	NOUN	obl	nsubj	en	en	false	boundary
train-s1348	7	8	NOUN	AUX	nsubj	cop	en	en	false	within
train-s1348	8	10	AUX	SCONJ	cop	mark	en	en	false	boundary
train-s1348	10	12	SCONJ	ADJ	mark	obj	en	hi	true	within
train-s1348	12	13	ADJ	PART	obj	advmod	hi	hi	false	within
train-s1348	13	14	PART	ADV	advmod	advmod	hi	hi	false	boundary
train-s1348	14	15	ADV	VERB	advmod	advcl	hi	hi	false	within
train-s1348	15	17	VERB	PRON	advcl	obj	hi	hi	false	boundary
train-s1348	17	18	PRON	PART	obj	advmod	hi	hi	false	within
train-s1348	18	19	PART	VERB	advmod	advcl	hi	hi	false	boundary
train-s1348	19	20	VERB	AUX	advcl	aux	hi	hi	false	within
train-s1349	1	3	NOUN	VERB	nmod	advcl	hi	hi	false	within
train-s1349	3	4	VERB	AUX	advcl	aux	hi	hi	false	within
train-s1349	4	5	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s1349	5	6	SCONJ	ADV	mark	root	hi	en	true	within
train-s1349	6	7	ADV	CCONJ	root	cc	en	hi	true	boundary
train-s1349	7	8	CCONJ	ADV	cc	advmod	hi	en	true	within
train-s1349	8	9	ADV	ADV	advmod	conj	en	en	false	within
train-s1350	2	3	NOUN	NOUN	compound	root	en	en	false	within
train-s1350	3	4	NOUN	NOUN	root	nsubj	en	en	false	within
train-s1350	4	5	NOUN	ADP	nsubj	case	en	en	false	boundary
train-s1350	5	6	ADP	PRON	case	nmod	en	en	false	within
train-s1350	6	7	PRON	AUX	nmod	aux	en	en	false	boundary
train-s1350	7	8	AUX	PART	aux	advmod	en	en	false	within
train-s1350	8	9	PART	VERB	advmod	conj	en	en	false	within
train-s1350	9	10	VERB	ADV	conj	advmod	en	en	false	within
train-s1350	10	11	ADV	SCONJ	advmod	mark	en	hi	true	boundary
train-s1350	11	12	SCONJ	VERB	mark	xcomp	hi	hi	false	within
train-s1350	12	13	VERB	CCONJ	xcomp	cc	hi	hi	false	boundary
train-s1350	13	14	CCONJ	PART	cc	advmod	hi	hi	false	within
train-s1350	14	15	PART	VERB	advmod	conj	hi	hi	false	within
train-s1351	2	3	SCONJ	VERB	mark	advcl	en	en	false	within
train-s1351	3	6	VERB	AUX	advcl	aux	en	en	false	within
train-s1351	6	7	AUX	VERB	aux	root	en	en	false	within
train-s1351	7	8	VERB	ADP	root	compound	en	en	false	within
train-s1351	8	9	ADP	ADP	compound	case	en	en	false	boundary
train-s1351	9	10	ADP	PRON	case	nmod	en	en	false	within
train-s1351	10	11	PRON	NOUN	nmod	obj	en	en	false	within
train-s1351	11	12	NOUN	ADP	obj	case	en	en	false	within
train-s1351	12	15	ADP	ADP	case	case	en	hi	true	boundary
train-s1351	15	16	ADP	NOUN	case	nsubj	hi	hi	false	boundary
train-s1351	16	17	NOUN	ADJ	nsubj	amod	hi	hi	false	within
train-s1351	17	18	ADJ	NOUN	amod	nmod	hi	hi	false	within
train-s1351	18	19	NOUN	ADP	nmod	case	hi	hi	false	within
train-s1351	19	20	ADP	ADP	case	case	hi	hi	false	within
train-s1352	1	2	PART	ADJ	advmod	root	en	en	false	within
train-s1352	2	3	ADJ	SCONJ	root	mark	en	en	false	boundary
train-s1352	3	4	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s1352	4	5	PRON	AUX	nsubj	cop	en	en	false	within
train-s1352	5	8	AUX	CCONJ	cop	cc	en	en	false	boundary
train-s1352	8	10	CCONJ	NOUN	cc	nmod	en	hi	true	within
train-s1352	10	11	NOUN	ADP	nmod	case	hi	hi	false	within
train-s1352	11	13	ADP	ADJ	case	amod	hi	hi	false	boundary
train-s1352	13	15	ADJ	NOUN	amod	nmod	hi	en	true	within
train-s1352	15	16	NOUN	ADP	nmod	case	en	hi	true	within
train-s1352	16	17	ADP	NOUN	case	conj	hi	en	true	boundary
train-s1353	1	2	DET	PRON	det	nsubj	hi	hi	false	within
train-s1353	2	3	PRON	PART	nsubj	advmod	hi	hi	false	within
train-s1353	3	4	PART	ADJ	advmod	root	hi	hi	false	boundary
train-s1353	4	5	ADJ	AUX	root	cop	hi	hi	false	within
train-s1353	5	6	AUX	CCONJ	cop	cc	hi	en	true	boundary
train-s1353	6	7	CCONJ	PRON	cc	obj	en	en	false	within
train-s1353	7	8	PRON	AUX	obj	aux	en	en	false	within
train-s1353	8	10	AUX	VERB	aux	conj	en	en	false	within
train-s1353	10	11	VERB	SCONJ	conj	mark	en	en	false	within
train-s1354	2	3	NOUN	AUX	nsubj	cop	en	en	false	within
train-s1354	3	4	AUX	ADV	cop	advmod	en	en	false	within
train-s1354	4	5	ADV	ADP	advmod	case	en	en	false	within
train-s1354	5	6	ADP	PROPN	case	root	en	en	false	within
train-s1354	6	7	PROPN	DET	root	det	en	hi	true	boundary
train-s1354	7	8	DET	PRON	det	obj	hi	hi	false	within
train-s1354	8	9	PRON	ADP	obj	case	hi	hi	false	within
train-s1354	9	10	ADP	VERB	case	acl:relcl	hi	hi	false	boundary
train-s1354	10	11	VERB	PART	acl:relcl	advmod	hi	hi	false	within
train-s1354	11	12	PART	AUX	advmod	aux	hi	hi	false	within
train-s1355	2	3	AUX	DET	cop	det	en	en	false	within
train-s1355	3	4	DET	ADJ	det	amod	en	en	false	within
train-s1355	4	5	ADJ	NOUN	amod	root	en	en	false	within
train-s1355	5	6	NOUN	ADP	root	case	en	en	false	boundary
train-s1355	6	7	ADP	ADJ	case	amod	en	hi	true	within
train-s1355	7	8	ADJ	NOUN	amod	nmod	hi	hi	false	within
train-s1356	1	2	PRON	NOUN	nmod	nsubj	en	en	false	within
train-s1356	2	3	NOUN	AUX	nsubj	cop	en	en	false	within
train-s1356	3	4	AUX	ADJ	cop	root	en	en	false	within
train-s1356	4	5	ADJ	SCONJ	root	mark	en	en	false	boundary
train-s1356	5	6	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s1356	6	7	PRON	AUX	nsubj	aux	en	en	false	within
train-s1356	7	8	AUX	PART	aux	advmod	en	en	false	within
train-s1356	8	9	PART	VERB	advmod	advcl	en	en	false	within
train-s1356	9	11	VERB	NOUN	advcl	nsubj	en	hi	true	boundary
train-s1356	11	12	NOUN	VERB	nsubj	advcl	hi	hi	false	within
train-s1356	12	13	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s1356	13	14	SCONJ	SCONJ	mark	mark	hi	hi	false	within
train-s1356	14	15	SCONJ	NOUN	mark	obj	hi	en	true	boundary
train-s1356	15	16	NOUN	ADJ	obj	compound	en	hi	true	within
train-s1356	16	17	ADJ	VERB	compound	acl	hi	hi	false	within
train-s1356	17	18	VERB	AUX	acl	aux	hi	hi	false	within
train-s1356	18	20	AUX	NOUN	aux	obj	hi	en	true	boundary
train-s1357	2	3	AUX	ADV	aux	advmod	en	en	false	within
train-s1357	3	4	ADV	ADV	advmod	compound	en	en	false	within
train-s1357	4	5	ADV	VERB	compound	root	en	en	false	boundary
train-s1357	5	7	VERB	ADP	root	case	en	hi	true	boundary
train-s1357	7	8	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s1357	8	10	NOUN	CCONJ	nmod	cc	hi	en	true	boundary
train-s1357	10	12	CCONJ	ADP	cc	case	en	hi	true	boundary
train-s1357	12	13	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s1358	1	2	NOUN	PRON	nsubj	iobj	hi	hi	false	within
train-s1358	2	3	PRON	NOUN	iobj	obj	hi	en	true	within
train-s1358	3	4	NOUN	PART	obj	advmod	en	hi	true	within
train-s1358	4	5	PART	NOUN	advmod	compound	hi	en	true	within
train-s1358	5	6	NOUN	VERB	compound	root	en	hi	true	within
train-s1358	6	7	VERB	SCONJ	root	mark	hi	hi	false	boundary
train-s1358	7	8	SCONJ	PRON	mark	nsubj	hi	hi	false	within
train-s1358	8	9	PRON	ADJ	nsubj	amod	hi	en	true	boundary
train-s1358	9	10	ADJ	NOUN	amod	compound	en	en	false	within
train-s1358	10	11	NOUN	NOUN	compound	compound	en	en	false	within
train-s1358	11	12	NOUN	NOUN	compound	obl	en	en	false	within
train-s1358	12	13	NOUN	ADP	obl	case	en	hi	true	within
train-s1358	13	14	ADP	PART	case	advmod	hi	hi	false	boundary
train-s1358	14	15	PART	VERB	advmod	acl	hi	hi	false	within
train-s1358	15	16	VERB	AUX	acl	aux	hi	hi	false	within
train-s1359	1	2	PRON	DET	nsubj	det	hi	hi	false	boundary
train-s1359	2	3	DET	NOUN	det	iobj	hi	hi	false	within
train-s1359	3	4	NOUN	ADP	iobj	case	hi	hi	false	within
train-s1359	4	5	ADP	PRON	case	nmod	hi	hi	false	boundary
train-s1359	5	6	PRON	NOUN	nmod	nmod	hi	en	true	within
train-s1359	6	7	NOUN	ADP	nmod	case	en	hi	true	within
train-s1359	7	8	ADP	NOUN	case	obj	hi	en	true	boundary
train-s1359	8	9	NOUN	NOUN	obj	compound	en	en	false	within
train-s1359	9	10	NOUN	PART	compound	advmod	en	hi	true	within
train-s1359	10	11	PART	VERB	advmod	root	hi	hi	false	boundary
train-s1359	11	12	VERB	AUX	root	aux	hi	hi	false	within
train-s1359	12	13	AUX	CCONJ	aux	cc	hi	en	true	boundary
train-s1359	13	14	CCONJ	CCONJ	cc	fixed	en	en	false	within
train-s1359	14	15	CCONJ	CCONJ	fixed	fixed	en	en	false	within
train-s1359	15	16	CCONJ	PRON	fixed	nsubj	en	en	false	boundary
train-s1359	16	17	PRON	AUX	nsubj	aux	en	en	false	within
train-s1359	17	18	AUX	VERB	aux	conj	en	en	false	within
train-s1359	18	19	VERB	PRON	conj	obj	en	en	false	within
train-s1360	1	2	PRON	VERB	nsubj	root	hi	hi	false	within
train-s1360	2	3	VERB	AUX	root	aux	hi	hi	false	within
train-s1360	3	4	AUX	ADJ	aux	amod	hi	en	true	boundary
train-s1360	4	5	ADJ	NOUN	amod	compound	en	en	false	within
train-s1360	5	6	NOUN	NOUN	compound	obj	en	en	false	within
train-s1360	6	7	NOUN	NOUN	obj	obl	en	en	false	within
train-s1360	7	8	NOUN	ADP	obl	case	en	hi	true	within
train-s1360	8	9	ADP	VERB	case	acl	hi	hi	false	boundary
train-s1360	9	10	VERB	AUX	acl	aux	hi	hi	false	within
train-s1361	1	2	VERB	AUX	root	aux	hi	hi	false	within
train-s1361	2	3	AUX	NOUN	aux	obl	hi	en	true	boundary
train-s1361	3	4	NOUN	ADP	obl	case	en	hi	true	within
train-s1361	4	5	ADP	PART	case	advmod	hi	hi	false	within
train-s1361	5	6	PART	NOUN	advmod	compound	hi	en	true	boundary
train-s1361	6	7	NOUN	VERB	compound	xcomp	en	hi	true	within
train-s1361	7	8	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s1361	8	9	AUX	AUX	aux	aux	hi	hi	false	within
train-s1362	2	4	NOUN	AUX	nsubj	aux	en	en	false	within
train-s1362	4	5	AUX	VERB	aux	root	en	en	false	within
train-s1362	5	6	VERB	SCONJ	root	mark	en	en	false	boundary
train-s1362	6	8	SCONJ	NOUN	mark	vocative	en	hi	true	within
train-s1362	8	9	NOUN	PRON	vocative	nsubj	hi	hi	false	within
train-s1362	9	10	PRON	PART	nsubj	advmod	hi	hi	false	within
train-s1362	10	11	PART	PRON	advmod	nmod	hi	hi	false	boundary
train-s1362	11	12	PRON	NOUN	nmod	obj	hi	en	true	within
train-s1362	12	13	NOUN	VERB	obj	advcl	en	hi	true	within
train-s1362	13	14	VERB	AUX	advcl	aux	hi	hi	false	within
train-s1362	14	15	AUX	VERB	aux	advcl	hi	hi	false	boundary
train-s1363	2	3	VERB	ADP	root	case	en	en	false	boundary
train-s1363	3	4	ADP	NOUN	case	obl	en	en	false	within
train-s1363	4	5	NOUN	ADJ	obl	amod	en	hi	true	boundary
train-s1363	5	6	ADJ	NOUN	amod	nsubj	hi	hi	false	within
train-s1363	6	7	NOUN	ADJ	nsubj	amod	hi	hi	false	boundary
train-s1363	7	8	ADJ	NOUN	amod	compound	hi	en	true	within
train-s1363	8	9	NOUN	VERB	compound	advcl	en	hi	true	within
train-s1363	9	10	VERB	AUX	advcl	aux	hi	hi	false	within
train-s1364	1	4	ADJ	NOUN	amod	nmod	en	en	false	boundary
train-s1364	4	5	NOUN	PART	nmod	advmod	en	hi	true	within
train-s1364	5	6	PART	SCONJ	advmod	mark	hi	hi	false	boundary
train-s1364	6	7	SCONJ	DET	mark	det	hi	hi	false	boundary
train-s1364	7	8	DET	ADJ	det	amod	hi	hi	false	within
train-s1364	8	9	ADJ	PART	amod	advmod	hi	hi	false	within
train-s1364	9	10	PART	NOUN	advmod	obj	hi	en	true	boundary
train-s1364	10	11	NOUN	PART	obj	advmod	en	hi	true	within
train-s1364	11	12	PART	VERB	advmod	root	hi	hi	false	boundary
train-s1364	12	13	VERB	AUX	root	aux	hi	hi	false	within
train-s1365	1	2	VERB	PRON	root	nsubj	en	en	false	boundary
train-s1365	2	3	PRON	PART	nsubj	advmod	en	en	false	within
train-s1365	3	4	PART	VERB	advmod	ccomp	en	en	false	within
train-s1365	4	5	VERB	PROPN	ccomp	nsubj	en	hi	true	boundary
train-s1365	5	7	PROPN	NOUN	nsubj	flat	hi	hi	false	boundary
train-s1365	7	8	NOUN	ADP	flat	case	hi	hi	false	within
train-s1365	8	9	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s1365	9	10	NOUN	ADJ	obj	compound	hi	hi	false	within
train-s1365	10	11	ADJ	VERB	compound	xcomp	hi	hi	false	within
train-s1366	3	4	AUX	VERB	aux	root	en	en	false	within
train-s1366	4	5	VERB	ADP	root	case	en	en	false	boundary
train-s1366	5	6	ADP	NOUN	case	obj	en	en	false	within
train-s1366	6	7	NOUN	ADP	obj	case	en	en	false	boundary
train-s1366	7	10	ADP	NOUN	case	nmod	en	hi	true	within
train-s1366	10	11	NOUN	ADP	nmod	case	hi	hi	false	within
train-s1366	11	12	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s1366	12	14	NOUN	ADP	nmod	case	hi	en	true	boundary
train-s1366	14	15	ADP	NOUN	case	compound	en	en	false	within
train-s1366	15	16	NOUN	NOUN	compound	obl	en	en	false	within
train-s1367	1	2	NOUN	PART	root	advmod	hi	hi	false	within
train-s1367	2	3	PART	PRON	advmod	nmod	hi	hi	false	boundary
train-s1367	3	4	PRON	NOUN	nmod	compound	hi	hi	false	within
train-s1367	4	5	NOUN	VERB	compound	acl	hi	hi	false	within
train-s1367	5	6	VERB	AUX	acl	aux	hi	hi	false	within
train-s1367	6	7	AUX	DET	aux	det	hi	hi	false	boundary
train-s1367	7	8	DET	ADJ	det	amod	hi	en	true	within
train-s1367	8	9	ADJ	NOUN	amod	obl	en	en	false	within
train-s1367	9	10	NOUN	ADP	obl	case	en	hi	true	within
train-s1368	1	2	NOUN	ADP	obl	case	en	hi	true	within
train-s1368	2	3	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s1368	3	4	NOUN	VERB	nsubj	root	en	hi	true	within
train-s1368	4	5	VERB	AUX	root	aux	hi	hi	false	within
train-s1368	5	6	AUX	AUX	aux	aux	hi	hi	false	within
train-s1368	6	8	AUX	PRON	aux	nsubj	hi	en	true	boundary
train-s1368	8	9	PRON	AUX	nsubj	aux	en	en	false	within
train-s1368	9	10	AUX	VERB	aux	advcl	en	en	false	within
train-s1368	10	11	VERB	ADP	advcl	compound	en	en	false	within
train-s1368	11	12	ADP	ADP	compound	case	en	en	false	boundary
train-s1368	12	13	ADP	PRON	case	nmod	en	en	false	within
train-s1368	13	14	PRON	NOUN	nmod	obl	en	en	false	within
train-s1369	1	2	PRON	VERB	iobj	root	hi	hi	false	within
train-s1369	2	3	VERB	DET	root	det	hi	hi	false	boundary
train-s1369	3	4	DET	NOUN	det	nsubj	hi	en	true	within
train-s1369	4	5	NOUN	NUM	nsubj	nummod	en	en	false	within
train-s1369	5	6	NUM	ADJ	nummod	ccomp	en	en	false	within
train-s1369	6	7	ADJ	AUX	ccomp	cop	en	hi	true	within
train-s1370	1	2	NOUN	VERB	nsubj	root	hi	en	true	boundary
train-s1370	2	3	VERB	ADV	root	advmod	en	hi	true	boundary
train-s1370	3	4	ADV	ADJ	advmod	compound	hi	en	true	within
train-s1370	4	5	ADJ	VERB	compound	xcomp	en	hi	true	within
train-s1370	5	6	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s1370	6	7	AUX	AUX	aux	aux	hi	hi	false	within
train-s1371	1	2	PART	NOUN	advmod	nmod	en	en	false	within
train-s1371	2	3	NOUN	PRON	nmod	nsubj	en	en	false	within
train-s1371	3	4	PRON	VERB	nsubj	root	en	en	false	within
train-s1371	4	6	VERB	NOUN	root	obl	en	en	false	boundary
train-s1371	6	7	NOUN	ADP	obl	case	en	hi	true	within
train-s1371	7	8	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s1371	8	9	NOUN	VERB	obj	conj	hi	hi	false	within
train-s1371	9	10	VERB	AUX	conj	aux	hi	hi	false	within
train-s1371	10	11	AUX	NOUN	aux	nmod	hi	hi	false	within
train-s1372	1	2	NOUN	ADJ	vocative	obj	hi	hi	false	boundary
train-s1372	2	3	ADJ	VERB	obj	advcl	hi	hi	false	within
train-s1372	3	4	VERB	AUX	advcl	aux	hi	hi	false	within
train-s1372	4	5	AUX	PRON	aux	obj	hi	hi	false	boundary
train-s1372	5	6	PRON	VERB	obj	csubj	hi	hi	false	within
train-s1372	6	7	VERB	AUX	csubj	aux	hi	hi	false	within
train-s1372	7	8	AUX	AUX	aux	cop	hi	en	true	boundary
train-s1372	8	9	AUX	DET	cop	det	en	en	false	within
train-s1372	9	10	DET	ADV	det	advmod	en	en	false	boundary
train-s1372	10	11	ADV	ADJ	advmod	amod	en	en	false	within
train-s1372	11	12	ADJ	NOUN	amod	root	en	en	false	within
train-s1372	12	13	NOUN	PRON	root	nsubj	en	en	false	boundary
train-s1372	13	14	PRON	VERB	nsubj	acl	en	en	false	within
train-s1373	1	2	PRON	AUX	nsubj	cop	en	en	false	within
train-s1373	2	3	AUX	ADJ	cop	root	en	en	false	within
train-s1373	3	4	ADJ	ADP	root	case	en	en	false	boundary
train-s1373	4	5	ADP	ADJ	case	amod	en	hi	true	within
train-s1373	5	6	ADJ	NOUN	amod	nmod	hi	hi	false	within
train-s1374	3	4	AUX	PART	aux	advmod	en	en	false	within
train-s1374	4	5	PART	VERB	advmod	root	en	en	false	within
train-s1374	5	6	VERB	NOUN	root	compound	en	hi	true	boundary
train-s1374	6	7	NOUN	NOUN	compound	obj	hi	hi	false	within
train-s1374	7	8	NOUN	SCONJ	obj	mark	hi	en	true	boundary
train-s1374	8	9	SCONJ	ADJ	mark	amod	en	hi	true	within
train-s1374	9	10	ADJ	NOUN	amod	advcl	hi	hi	false	within
train-s1374	10	11	NOUN	ADJ	advcl	amod	hi	hi	false	boundary
train-s1374	11	12	ADJ	NOUN	amod	conj	hi	hi	false	within
train-s1375	2	3	ADP	ADP	case	case	hi	hi	false	within
train-s1375	3	5	ADP	NOUN	case	nsubj	hi	hi	false	boundary
train-s1375	5	6	NOUN	NOUN	nsubj	obl	hi	en	true	within
train-s1375	6	7	NOUN	ADP	obl	case	en	hi	true	within
train-s1375	7	8	ADP	ADP	case	case	hi	hi	false	within
train-s1375	8	9	ADP	NOUN	case	obj	hi	en	true	boundary
train-s1375	9	10	NOUN	NOUN	obj	compound	en	en	false	within
